CAT,STRT,COMP,SALE,DIV,METRO,SLPR,CONPR,LOTV,CLOS,FINC,AREA,FNBS,FNSQ,DET,CON,MFGS,BEDR,FULB,HAFB,STOR,FPLS,GAR,BASE,WALS,WAL1,WAL2,DECK,PATI,PRCH,FUEL,HEAT,ACS,SQFS,WEIGHT,AREA_F,FNSQ_F,SLPR_F,CONPR_F,LOTV_F,SQFS_F,AUTH
1,199902,199909,199903,9,1,378000,0,65000,2,01,7200,0,0,1,2,3,3,3,0,1,1,3,03,2,04,10,2,1,1,02,02,1,2722,22,0,0,0,0,0,0,199902
1,199904,199908,199906,9,1,0,0,0,0,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1770,63,0,0,0,0,0,0,199904
1,199908,200004,0,9,1,0,0,0,0,00,20000,0,0,1,0,3,5,4,1,2,2,3,03,1,04,07,1,2,2,02,02,1,6227,45,0,0,0,0,0,1,199907
1,199903,199909,199907,9,1,0,0,0,0,01,6200,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,0,58,0,0,0,0,0,0,199903
1,199809,199904,199905,9,1,167000,0,43000,2,01,6156,0,0,1,2,3,3,2,0,1,1,2,03,2,01,10,2,1,2,02,02,1,1337,61,0,0,0,0,0,0,199809
1,199902,199906,0,9,1,0,0,0,0,00,8500,0,0,1,0,3,3,2,0,1,1,2,02,2,05,10,1,2,1,02,02,2,2000,46,0,0,0,0,0,0,199901
1,199904,199906,199907,9,1,180000,0,20000,2,01,3400,0,0,1,2,3,3,2,1,1,1,2,03,2,04,10,2,2,2,02,02,2,1333,24,0,0,0,0,0,0,199904
1,200001,200004,200004,9,1,247000,0,65000,2,01,0,0,0,1,2,3,4,2,1,2,1,2,02,2,01,10,2,1,2,02,02,2,1946,23,0,0,0,0,0,0,199912
1,199904,199908,199905,9,1,366100,0,100000,2,01,6000,0,0,1,2,3,3,2,1,2,1,3,03,2,04,10,2,2,2,02,02,1,2647,47,0,0,0,0,0,0,199904
1,199903,199905,199804,9,1,253000,0,63000,2,01,6000,0,0,1,2,3,5,2,1,2,1,2,02,2,01,10,2,1,2,02,02,2,3024,23,0,0,0,0,0,0,199901
1,199807,199905,199905,9,1,809000,0,0,2,04,14000,0,0,1,2,3,3,3,0,1,1,3,03,2,04,10,2,1,2,02,02,1,3501,30,0,0,1,0,0,0,199807
1,199901,199910,200003,9,1,430000,0,110000,1,01,5200,0,0,1,2,3,3,2,1,2,1,3,03,2,04,10,2,1,2,02,02,1,2389,23,0,0,0,0,0,0,199901
1,199812,199908,199812,9,1,747900,0,170000,2,01,7700,0,0,1,2,3,5,4,1,2,2,3,03,2,04,10,2,2,2,02,02,2,4062,23,0,0,0,0,0,0,199812
1,199901,199905,0,9,1,0,0,0,0,00,6000,0,0,1,0,3,4,3,0,1,1,2,03,2,04,10,2,2,2,02,02,1,2161,91,0,0,0,0,0,0,199812
1,199908,200001,199908,9,1,336000,0,55000,1,01,5000,0,0,1,2,3,4,2,1,2,1,3,02,1,01,08,2,1,1,02,02,2,2627,93,0,0,0,0,0,0,199908
1,199903,199909,199903,9,1,359800,0,120000,2,01,4800,0,0,1,2,3,4,2,1,2,1,3,03,1,04,01,2,1,1,02,02,1,2753,22,0,0,0,0,0,0,199902
1,199908,200003,200003,9,1,193800,0,37000,2,04,6105,0,0,1,2,3,2,2,1,2,1,2,03,2,04,10,2,2,1,02,02,1,1831,90,0,0,0,0,0,0,199907
1,199908,199911,199908,9,1,121600,0,20000,2,02,7000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1662,46,0,0,0,0,0,0,199906
1,199910,0,200001,9,1,219500,0,40000,1,01,5500,0,0,1,2,3,4,2,1,2,1,2,02,2,01,10,2,1,1,02,01,1,1665,92,0,0,0,0,0,0,199910
1,199809,199902,199809,9,1,138500,0,54100,2,02,6000,0,0,1,2,3,4,2,0,1,0,2,03,2,04,10,2,2,2,02,02,2,1361,91,0,0,0,0,1,0,199809
1,199904,199906,199904,9,1,304800,0,90000,2,01,7788,0,0,1,2,3,3,2,1,2,1,3,02,1,05,07,2,1,1,02,02,2,2781,91,0,0,0,0,0,0,199812
1,199907,200001,199910,9,1,295900,0,45000,2,01,5055,0,0,1,2,3,3,2,1,2,1,2,02,2,01,10,2,2,2,02,02,1,2376,45,0,0,0,0,0,0,199907
1,199912,0,199907,9,1,192000,0,45000,2,04,9134,0,0,1,2,3,4,2,2,1,0,3,03,1,04,07,2,2,1,03,02,1,2150,46,0,0,0,0,0,0,199906
1,199907,200002,199910,9,1,190000,0,40000,2,01,13456,0,0,1,2,3,3,2,0,1,1,3,03,1,04,07,2,2,1,02,02,1,2022,90,0,0,0,0,0,0,199907
1,199905,199912,199905,9,1,599000,0,0,2,01,6000,0,0,1,2,3,5,4,0,2,2,3,03,2,04,10,2,2,2,02,02,1,3780,44,0,0,0,0,0,0,199905
1,199801,199810,199908,9,1,145000,0,40000,1,01,4750,0,0,1,2,3,3,2,0,2,0,2,02,2,01,10,1,1,2,02,02,2,1930,90,0,0,0,0,0,0,199712
1,199809,199906,199808,9,1,634700,0,135000,2,01,5000,0,0,1,2,3,4,3,0,2,1,2,03,2,04,10,1,1,1,02,02,1,2897,46,0,0,0,0,0,0,199809
1,199909,200003,199909,9,1,228000,0,22800,2,01,5304,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,1,2,2,03,02,2,2077,187,0,0,0,0,1,0,199909
1,199809,199905,199812,9,1,277000,0,0,2,01,5500,0,0,1,2,3,4,3,0,2,1,2,03,2,04,10,1,1,1,02,02,1,2484,46,0,0,0,0,0,0,199808
1,199910,0,0,9,1,0,0,0,0,00,2000,0,0,1,0,3,3,1,1,2,1,2,02,2,05,10,1,2,2,02,02,2,1238,96,1,0,0,0,0,0,199909
1,199910,0,200004,9,1,408000,0,55000,2,01,11712,0,0,1,2,3,5,3,0,2,1,3,03,2,04,10,2,2,1,02,02,1,3200,32,0,0,0,0,0,0,199909
1,199809,199901,199903,9,1,173000,0,51900,1,01,8800,0,0,1,2,3,5,3,0,2,1,2,03,2,04,10,2,2,1,02,02,1,2368,91,0,0,0,0,0,0,199809
1,199908,199912,199908,9,1,230000,0,0,2,01,6989,0,0,1,2,3,5,3,0,2,1,2,03,2,04,10,2,2,2,02,02,1,3663,23,0,0,0,0,0,0,199907
1,199811,199903,0,9,1,0,0,0,0,00,6565,0,0,1,0,3,4,2,1,2,1,2,03,2,04,10,2,1,1,02,02,1,3174,61,0,0,0,0,0,0,199811
1,199904,199908,199903,9,1,225000,0,0,2,01,6132,0,0,1,2,3,4,3,0,2,1,2,03,2,04,10,2,2,2,02,02,1,2524,87,0,0,0,0,0,0,199903
1,199808,199902,199902,9,1,136000,0,43000,2,01,5507,0,0,1,2,3,3,2,0,1,1,2,02,1,01,08,2,2,1,02,02,2,1404,61,0,0,0,0,0,0,199808
1,200002,0,199911,9,1,296500,0,0,2,01,5050,0,0,1,2,3,5,3,0,2,1,3,03,2,04,10,2,2,2,02,02,2,2860,159,0,0,0,0,0,0,200002
1,200002,0,0,9,1,0,0,0,0,00,0,0,0,1,0,3,0,9,9,0,9,0,03,0,00,00,0,0,0,00,00,0,2695,93,0,0,0,0,0,0,199912
1,199903,199908,199910,9,1,290000,0,65000,2,01,2000,0,0,2,2,3,3,2,1,2,0,2,03,2,04,10,2,2,1,02,02,2,1499,22,1,0,0,0,0,0,199903
1,200001,0,199912,9,1,247200,0,60000,2,01,5000,0,0,1,2,3,4,2,1,2,1,3,03,2,04,10,2,2,2,02,02,0,2557,31,0,0,0,0,0,0,199908
1,199907,199911,199912,9,1,206000,0,0,2,01,0,0,0,2,1,3,2,2,0,2,1,2,03,2,04,10,1,2,2,02,02,1,1379,74,0,0,0,0,0,0,199906
1,199811,199905,199812,9,1,426800,0,90000,2,01,5000,0,0,1,1,3,4,2,1,2,1,3,03,1,04,01,2,2,1,02,02,2,2576,23,0,0,0,0,0,0,199810
1,199906,199912,199908,9,1,160000,0,62500,2,01,3800,0,0,1,2,3,3,2,0,2,1,2,02,2,01,10,1,2,1,02,02,2,1885,46,0,0,0,0,1,0,199906
1,199903,199909,199904,9,1,93500,0,0,2,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,2,02,02,1,1393,44,0,0,0,0,0,0,199903
1,199906,199912,199907,9,1,610000,0,100000,2,01,4500,0,0,1,2,3,5,2,1,2,1,2,03,2,01,10,2,2,1,02,02,2,3378,46,0,0,0,0,0,0,199906
1,199906,199911,199906,9,1,0,0,0,0,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1605,92,0,0,0,0,0,0,199906
1,199909,0,0,9,1,0,0,0,0,00,2000,0,0,1,0,3,3,3,1,2,1,2,03,2,04,10,2,1,2,02,02,1,1890,24,0,0,0,0,0,0,199909
1,199811,199903,199903,9,1,203000,0,35000,2,01,7200,0,0,1,2,3,4,3,0,2,1,3,03,2,04,10,2,2,1,02,02,1,3083,46,0,0,0,0,0,0,199811
1,199809,199903,199811,9,1,211000,0,75000,2,01,5198,0,0,1,2,3,4,3,0,2,1,2,03,2,04,10,1,2,1,02,02,1,2786,46,0,0,0,0,0,0,199808
1,199802,199901,199712,9,1,809000,0,0,2,01,6500,0,0,1,1,3,4,4,1,2,2,3,03,2,04,10,1,2,2,02,02,1,4252,45,0,0,1,0,0,0,199802
1,199903,199909,199903,9,1,398500,0,0,2,01,3300,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,1,2,2,02,02,2,1600,22,0,0,0,0,0,0,199902
1,199906,199911,199903,9,1,197000,0,0,2,01,6500,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,2160,23,0,0,0,0,0,0,199906
1,199912,0,199910,9,1,136900,0,53500,2,01,6763,0,0,1,2,3,3,2,0,1,1,3,03,2,04,10,2,1,1,02,02,1,1867,93,0,0,0,0,1,0,199912
1,199905,199910,199907,9,1,248900,0,65000,2,01,3500,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,2,2,2,02,02,0,1513,44,0,0,0,0,0,0,199905
1,199810,199905,199901,9,1,182000,0,0,2,01,4000,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,1,02,02,2,1833,91,0,0,0,0,0,0,199809
1,199811,199904,199811,9,1,306700,0,119800,2,01,9584,0,0,1,2,3,5,3,0,2,1,3,03,2,04,10,1,2,2,02,02,1,2582,37,0,0,0,0,1,0,199811
1,200002,0,199912,9,1,161000,0,35000,2,02,14214,0,0,1,2,3,4,3,0,2,1,3,03,1,04,07,2,2,2,02,02,1,2330,93,0,0,0,0,0,0,199912
1,199809,199904,199809,9,1,182000,0,0,2,01,9313,0,0,1,2,3,4,3,0,2,1,3,03,2,04,10,2,1,2,02,02,1,2796,23,0,0,0,0,0,0,199808
1,199807,199902,199808,9,1,338500,0,60000,2,01,4600,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,2,02,02,2,2031,46,0,0,0,0,0,0,199807
1,199909,200003,199911,9,1,245000,0,65000,2,01,7000,0,0,1,2,3,4,2,1,2,1,3,02,1,01,07,2,1,2,02,02,2,2898,24,0,0,0,0,0,0,199909
1,200001,200002,200002,9,1,141400,0,25000,1,02,15333,0,0,1,2,3,3,2,0,2,0,2,03,2,01,10,1,2,1,01,04,2,1293,184,0,0,0,0,0,0,199910
1,199903,199908,199907,9,1,141000,0,42600,2,01,6003,0,0,1,2,3,3,2,0,1,1,2,02,2,05,10,2,1,1,02,02,2,1561,58,0,0,0,0,0,0,199903
1,199908,199910,199909,9,1,192500,0,60000,2,01,5000,0,0,1,2,3,4,2,0,1,0,2,03,2,01,10,2,2,1,02,02,2,1811,46,0,0,0,0,0,0,199908
1,199811,199904,199810,9,1,220500,0,54000,2,01,4500,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,2,02,02,1,2901,46,0,0,0,0,0,0,199810
1,199909,200003,199909,9,1,311000,0,0,2,01,12400,0,0,1,2,3,4,3,0,2,1,3,03,2,04,10,2,2,1,02,02,1,3389,48,0,0,0,0,0,0,199909
1,199909,0,0,9,1,0,0,0,0,00,6300,0,0,1,0,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1942,96,0,0,0,0,0,0,199909
1,199908,0,0,9,1,0,0,0,0,00,10000,0,0,1,0,3,4,2,1,1,1,3,02,1,01,04,1,2,2,02,02,1,2600,46,0,0,0,0,0,0,199908
1,199908,200002,199907,9,1,181000,0,0,2,01,3800,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,2,2,1,02,02,1,2165,23,0,0,0,0,0,0,199908
1,199901,199906,199902,9,1,160000,0,32000,2,02,9761,0,0,1,2,3,3,2,0,1,1,3,03,2,04,10,2,2,1,02,02,1,1744,46,0,0,0,0,0,0,199901
1,199903,199907,199903,9,1,260000,0,60000,2,01,6500,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1897,30,0,0,0,0,0,0,199902
1,199907,200004,199906,9,1,809000,0,0,2,01,21897,0,0,1,2,3,5,4,1,2,2,3,03,2,04,10,2,2,2,02,02,1,6227,46,0,0,1,0,0,1,199906
1,199902,199910,199907,9,1,425000,0,75000,2,01,5000,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,1,02,02,2,2100,36,0,0,0,0,0,0,199902
1,199908,200002,199909,9,1,330000,0,33000,1,01,6500,0,0,1,2,3,4,2,1,2,1,3,03,2,04,10,2,2,2,02,02,2,2614,186,0,0,0,0,1,0,199908
1,199905,199912,0,9,1,0,0,0,0,00,5000,0,0,1,0,3,3,2,0,2,1,2,02,2,05,10,2,1,2,02,02,2,1672,59,0,0,0,0,0,0,199905
1,199912,200003,199910,9,1,281700,0,0,2,01,6138,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,2,1948,62,0,0,0,0,0,0,199912
1,199911,0,199911,9,1,247400,0,75000,2,00,8000,0,0,1,2,3,3,2,0,1,0,2,03,2,04,10,2,1,1,02,02,1,2155,92,0,0,0,0,0,0,199910
1,199603,199912,199603,9,1,90000,0,25000,1,04,43560,0,0,1,2,3,2,1,0,1,1,4,02,2,01,10,1,2,1,05,04,2,902,45,0,0,0,0,0,1,199603
1,199906,199912,200002,9,1,0,0,0,0,00,0,0,0,2,1,3,2,2,1,2,0,2,04,2,04,10,1,2,2,02,02,2,2250,36,0,0,0,0,0,0,199902
1,199904,199909,199906,9,1,439000,0,170000,1,01,69696,0,0,1,2,3,4,3,0,2,1,2,03,2,01,10,1,1,2,03,02,2,2642,47,0,0,0,0,0,0,199904
1,199904,199909,199906,9,1,0,0,0,0,01,7887,0,0,1,2,3,4,2,1,1,1,3,03,2,04,10,2,2,1,02,02,1,2386,63,0,0,0,0,0,0,199904
1,199903,199906,0,9,1,0,0,0,0,00,4725,0,0,1,0,3,4,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,2119,35,0,0,0,0,0,0,199903
1,199602,199609,0,9,1,0,0,0,0,00,0,0,0,0,0,0,0,9,9,0,9,0,00,0,00,00,0,0,0,00,00,0,0,22,0,0,0,0,0,0,199511
1,199907,199908,199908,9,1,315000,0,0,2,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1998,23,0,0,0,0,0,0,199906
1,199902,199907,199903,9,1,200000,0,78100,2,01,45000,0,0,1,1,3,3,2,1,2,1,2,02,2,05,10,2,1,1,02,02,2,1732,46,0,0,0,0,1,0,199812
1,199907,199912,199912,9,1,190900,0,50000,2,03,5000,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,1,1,1,02,02,1,2268,47,0,0,0,0,0,0,199904
1,199811,199904,199810,9,1,211600,0,65000,2,01,8640,0,0,1,2,3,3,2,1,1,2,3,03,2,04,10,2,1,1,02,02,1,2830,61,0,0,0,0,0,0,199810
1,199808,199901,199805,9,1,214000,0,55000,2,01,7000,0,0,1,2,3,4,2,0,1,1,3,03,2,04,10,2,2,2,02,02,1,2009,45,0,0,0,0,0,0,199806
1,199901,199911,199908,9,1,529000,0,100000,2,01,43560,0,0,1,2,3,4,2,1,2,2,3,02,1,01,07,1,2,1,02,02,2,3907,46,0,0,0,0,0,0,199812
1,199805,199905,199810,9,1,139100,0,54300,2,02,10350,0,0,1,2,3,3,3,0,1,1,3,03,1,04,02,2,1,1,02,02,1,2387,72,0,0,0,0,1,0,199804
1,199903,199909,199904,9,1,241700,0,45000,2,01,8079,0,0,1,2,3,5,3,0,2,1,3,03,2,04,10,2,2,1,02,02,1,2850,87,0,0,0,0,0,0,199903
1,199703,199804,199901,9,1,155000,0,0,2,01,6000,0,0,1,2,3,4,2,1,1,1,3,03,2,04,10,2,2,2,02,02,1,1847,45,0,0,0,0,0,0,199703
1,199908,199912,199908,9,1,149000,0,35000,2,03,4500,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,2,2,1,02,02,1,1454,93,0,0,0,0,0,0,199908
1,199903,199907,199906,9,1,136000,0,50000,2,01,5000,0,0,1,2,3,2,1,0,2,1,2,02,2,01,10,2,2,2,02,02,2,1458,44,0,0,0,0,0,0,199903
1,199712,199904,199904,9,1,809000,0,0,2,00,20473,0,0,1,2,3,4,3,0,2,2,3,02,1,04,07,2,1,1,02,02,1,4415,22,0,0,1,0,0,0,199702
1,199910,0,199912,9,1,505000,0,57000,2,01,5170,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,2,2,1,02,02,1,2463,48,0,0,0,0,0,0,199909
1,199809,199901,199808,9,1,107900,0,42100,2,02,5000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,1,1,02,02,1,1600,61,0,0,0,0,1,0,199808
1,199907,199911,199909,9,1,190000,0,50000,2,01,6911,0,0,1,2,3,5,2,1,2,1,2,03,2,04,10,2,2,1,02,02,1,2571,31,0,0,0,0,0,0,199906
1,199910,0,199909,9,1,0,0,0,0,00,7500,0,0,1,2,3,3,2,1,1,2,2,02,1,01,02,2,1,2,02,02,2,2700,31,0,0,0,0,0,0,199910
1,199905,199911,199906,9,1,595000,0,90000,2,01,4500,0,0,1,2,3,4,2,1,2,1,2,03,2,01,10,2,2,1,02,02,2,3305,29,0,0,0,0,0,0,199905
1,199809,199812,199902,9,1,165000,0,60000,2,02,6700,0,0,1,2,3,3,2,0,1,0,2,03,2,04,10,2,2,1,02,02,1,2063,30,0,0,0,0,0,0,199808
1,199901,199908,199904,9,1,279000,0,0,2,01,13000,0,0,1,2,3,5,3,0,2,1,3,03,2,04,10,2,2,1,02,02,1,3250,23,0,0,0,0,0,0,199901
1,199907,199912,199907,9,1,246900,0,75000,2,01,5000,0,0,1,2,3,4,2,1,2,1,3,03,2,04,10,2,2,1,02,02,2,2309,176,0,0,0,0,0,0,199905
1,199812,199906,199808,9,1,131000,0,38000,1,01,12500,0,0,1,2,3,4,2,1,2,1,2,02,2,08,10,2,1,2,03,02,2,1955,91,0,0,0,0,0,0,199811
1,199902,199910,199907,9,1,425000,0,80000,2,01,8000,0,0,1,2,3,5,4,0,2,1,3,03,2,04,10,2,2,1,02,02,2,3105,23,0,0,0,0,0,0,199901
1,199805,199901,199805,9,1,158600,0,45000,2,04,6100,0,0,1,2,3,4,2,0,1,1,3,03,1,04,07,2,2,1,02,02,1,1927,72,0,0,0,0,0,0,199805
1,199908,200001,200001,9,1,525000,0,110000,2,01,7980,0,0,1,2,3,4,2,1,2,1,3,03,2,04,10,2,2,1,02,02,2,2818,31,0,0,0,0,0,0,199908
1,199909,200002,200002,9,1,292000,0,0,2,01,9075,0,0,1,2,3,4,2,1,2,1,3,03,2,04,10,2,2,2,02,02,1,3095,48,0,0,0,0,0,0,199909
1,199806,199901,199803,9,1,333900,0,90000,2,01,8259,0,0,1,2,3,4,2,1,2,1,3,03,2,04,10,2,2,1,02,02,1,2169,45,0,0,0,0,0,0,199805
1,199812,199904,199812,9,1,191000,0,57000,2,01,3500,0,0,1,2,3,3,2,1,2,1,2,03,2,04,10,2,2,1,02,02,0,1716,183,0,0,0,0,0,0,199811
1,199903,199908,199903,9,1,364000,0,0,2,01,3355,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,1,02,02,2,3002,46,0,0,0,0,0,0,199901
1,199911,200003,200001,9,1,142400,0,0,2,01,4500,0,0,1,2,3,3,3,1,2,0,2,02,2,05,10,2,1,2,02,02,2,2404,31,0,0,0,0,0,0,199911
1,199910,0,0,9,1,0,0,0,0,00,3748,0,0,1,0,3,4,2,1,2,1,2,02,2,05,10,2,1,1,02,02,2,1927,46,0,0,0,0,0,0,199908
1,199809,199902,199809,9,1,129300,0,30000,2,01,5500,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,2,02,02,1,1339,46,0,0,0,0,0,0,199809
1,0,0,0,9,1,0,0,0,0,00,6000,0,0,1,0,3,3,2,0,1,9,2,03,2,04,10,2,2,2,02,02,2,2160,46,0,0,0,0,0,0,199912
1,199909,0,199910,9,1,290000,0,65000,2,01,2665,0,0,1,2,3,4,2,1,2,0,2,03,2,04,10,2,2,1,02,02,2,1860,24,0,0,0,0,0,0,199909
1,199912,0,0,9,1,0,0,0,0,00,16000,0,0,1,0,3,5,3,1,1,2,3,03,2,04,10,2,1,1,02,02,1,4390,23,0,0,0,0,0,0,199912
1,199809,199904,199901,9,1,214500,0,55000,2,01,10890,1,800,1,2,3,3,2,1,1,0,2,01,1,01,07,1,1,1,03,02,2,1944,46,0,0,0,0,0,0,199809
1,199912,0,200002,9,1,537000,0,150000,2,00,9400,0,0,1,2,3,3,3,1,1,1,3,03,2,04,10,2,1,1,02,02,1,2961,23,0,0,0,0,0,0,199912
1,199905,199907,0,9,1,0,0,0,0,00,0,0,0,1,0,3,5,3,0,2,1,3,03,2,04,10,2,2,1,02,02,1,2555,35,0,0,0,0,0,0,199903
1,199902,199909,199908,9,1,123500,0,45000,1,01,5000,0,0,1,2,3,2,1,0,2,1,4,02,2,05,10,2,1,2,02,02,2,1288,45,0,0,0,0,0,0,199902
1,199908,199912,199911,9,1,178000,0,50000,2,01,5500,0,0,1,2,3,4,3,0,2,1,3,03,2,04,10,2,1,1,02,02,1,2280,90,0,0,0,0,0,0,199907
1,199912,0,200002,9,1,225000,0,45000,1,01,5000,0,0,1,2,3,3,2,0,1,1,2,02,1,01,07,2,1,1,02,02,2,2974,94,0,0,0,0,0,0,199911
1,199909,200002,199909,9,1,153000,0,55000,2,01,5000,0,0,1,2,3,4,2,0,1,0,2,03,2,04,10,2,2,2,02,02,2,1447,153,0,0,0,0,0,0,199909
1,0,0,0,9,1,0,0,0,0,00,3596,0,0,1,0,3,3,2,0,2,1,2,02,2,01,10,1,2,2,02,02,2,1648,46,0,0,0,0,0,0,199910
1,199908,199912,199909,9,1,213000,0,25000,2,01,7000,0,0,1,2,3,5,3,0,2,2,3,03,2,04,10,2,2,2,02,02,1,3348,23,0,0,0,0,0,0,199908
1,199906,0,0,9,1,0,0,0,0,00,0,0,0,1,0,3,0,9,9,0,9,0,03,2,04,10,0,0,0,02,02,1,0,46,0,0,0,0,0,0,199906
1,199904,199907,199904,9,1,309000,0,90000,2,01,4500,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,2,02,02,1,2676,44,0,0,0,0,0,0,199903
1,199907,199912,199901,9,1,287000,0,60000,2,01,6200,0,0,1,2,1,4,2,0,1,1,2,03,2,04,10,2,2,2,02,02,1,2358,46,0,0,0,0,0,0,199906
1,199811,199903,199902,9,1,152000,0,0,2,02,4861,0,0,1,2,3,4,2,1,2,1,2,03,1,01,02,1,2,1,02,02,2,1566,46,0,0,0,0,0,0,199810
1,199806,199902,199806,9,1,583000,0,180000,2,01,10586,0,0,1,2,3,5,3,0,2,1,2,03,2,04,10,1,2,1,02,02,1,4188,45,0,0,0,0,0,0,199806
1,199807,199901,199807,9,1,281900,0,70000,2,01,3150,0,0,1,1,3,3,2,1,2,1,2,03,2,04,10,2,2,2,02,02,2,2317,60,0,0,0,0,0,0,199806
1,199807,199905,199811,9,1,240000,0,93700,2,01,0,0,0,2,1,3,3,2,1,2,1,2,03,2,04,10,2,1,2,02,02,2,1440,23,0,0,0,0,1,0,199807
1,199911,199912,199911,9,1,161500,0,60000,1,01,13800,0,0,1,2,3,3,2,0,1,0,2,02,2,01,10,2,2,2,01,04,2,1312,187,0,0,0,0,0,0,199911
1,199903,199907,199903,9,1,225000,0,0,2,01,9979,0,0,1,2,3,4,3,0,2,1,2,03,2,04,10,2,2,2,02,02,1,2717,44,0,0,0,0,0,0,199903
1,199911,0,200002,9,1,300000,0,30000,2,01,6200,0,0,1,2,3,4,2,0,1,1,3,03,2,04,10,2,2,2,02,02,2,2500,92,0,0,0,0,0,0,199910
1,199811,199904,199811,9,1,205800,0,55000,2,01,7192,0,0,1,2,3,4,2,1,2,1,3,02,2,01,10,1,2,1,02,02,2,2492,30,0,0,0,0,0,0,199811
1,199806,199902,199902,9,1,450000,0,90000,2,01,11000,0,0,1,2,3,4,2,1,2,1,2,03,2,04,10,2,2,1,02,02,2,2753,22,0,0,0,0,0,0,199806
1,199812,199905,199812,9,1,132000,0,32000,1,01,6900,0,0,1,2,3,3,2,2,1,0,2,02,2,05,10,2,2,1,02,02,2,1429,91,0,0,0,0,0,0,199812
1,199903,199906,199905,9,1,138500,0,36500,1,03,5000,0,0,1,2,3,4,2,0,2,1,2,03,2,01,10,2,2,1,02,02,2,1983,175,0,0,0,0,0,0,199903
1,199901,200001,199906,9,1,519000,0,69800,2,01,17688,0,0,1,2,3,4,2,1,1,2,3,03,1,04,07,2,1,1,02,02,2,3266,46,0,0,0,0,0,0,199812
1,199906,199912,199910,9,1,423000,0,0,2,01,5488,0,0,1,2,3,3,2,1,2,1,2,02,2,04,10,2,2,2,02,02,2,1958,74,0,0,0,0,0,0,199906
1,199806,199905,199908,9,1,809000,0,0,0,00,52272,0,0,1,2,3,4,4,0,3,2,2,04,2,04,10,1,1,2,02,02,1,4269,45,0,0,1,0,0,0,199805
1,199811,199905,199904,9,1,136500,0,33000,1,02,5500,0,0,1,2,3,4,3,0,2,1,2,03,2,01,10,1,1,1,02,02,2,1983,46,0,0,0,0,0,0,199811
1,199810,199904,199801,9,1,0,0,0,0,01,6000,0,0,1,2,3,3,2,1,2,1,2,02,2,01,10,2,1,1,02,02,2,2268,46,0,0,0,0,0,0,199809
1,199802,199806,0,9,1,0,0,0,0,00,5460,0,0,1,0,3,4,2,1,2,1,2,03,2,04,10,2,1,2,02,02,1,2592,30,0,0,0,0,0,0,199801
1,199902,199908,199909,9,1,0,0,0,0,01,0,0,0,2,2,3,3,2,1,2,2,1,02,2,01,10,2,1,2,02,02,2,2264,36,0,0,0,0,0,0,199902
1,199908,199911,200002,9,1,380000,0,50000,2,00,21000,0,0,1,2,3,4,2,1,1,1,3,03,2,04,10,2,2,2,02,02,2,3256,31,0,0,0,0,0,0,199908
1,199907,200003,200003,9,1,420000,0,90000,2,01,5500,0,0,1,2,3,5,3,0,2,1,2,02,2,04,10,2,2,1,02,02,2,2689,23,0,0,0,0,0,0,199907
1,199905,199909,199906,9,1,0,0,0,0,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1652,88,0,0,0,0,0,0,199905
1,199907,0,199910,9,1,130000,0,40000,2,01,6000,0,0,1,2,3,3,2,0,1,1,2,03,2,04,10,2,2,1,02,02,1,1579,45,0,0,0,0,0,0,199907
1,199808,199902,199906,9,1,187000,0,57000,2,00,5000,0,0,1,2,3,4,2,1,2,1,2,02,1,01,02,2,1,2,02,02,2,2246,46,0,0,0,0,0,0,199808
